business_id,Sandwiches,Bars,Chinese,Dessert,Italian,Cafes,Mediterranean,Japanese,French,Food Trucks,Non-American,American,Non-White,Asian,Latin American,Thai,Brunch,Pizza,Korean,European
z_WA9j09K3dbWIbXWSEwkQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSVQBYV8HU3Gna2KOC8y-g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-PA_1J9JzxLcluTOw2gZjw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SQHO1U7XsmuEAKX1j7yIMA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
OeinO4b26UcICbrLxoj3DQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xcOncADGPr9eki8OU5Ln7g,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
39LBSx2xXIWy1PzSmX0gVg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
KEAcdirCmRgS7tYZrOpm7w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tn5SXZvWiT-uVsjXLGSrww,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9BJ5h9X1krpXFjKj0a6wbg,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
J6GhOOZKLMiOCmjvl1BDaw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dz7swOgFook-L89Y_M-aQA,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
DntkMrzlbFPdOdxJtEWLBw,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VKNH0yrFpSsaa1mf-V9gog,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k9JpdrfeJmmgV5Op44stvQ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69oTrXljeMNnA8VXd3HRVQ,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
o6sEssczGvamVbyN0_D9Sw,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
9aUJRtkW_WXFnsq2En7qkA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
LEWwr5Qu2NKKv4t2BvtA6A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xgku6TQ_HzM-vZxaos6JWw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
F92FlIAD1dyD7LObQeS3WQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10BgGvCMDH-JbYsg8KRLRg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u2OC1xmpAyF9R5RiKdbV-g,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
OdKCcB8skRPVSk7yBGwang,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WM8sy8FjrU3PpxN_NI02ZA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
umq8alp-uLf3hXnpSC99WA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
_j4jCjlnuUnsvq1UnfF1Ag,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
CkZGGAx9Atvcmchkh7DLrg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zIsBAFwo2ksynT2BdlhNhQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
UtUXhKh7vOVvWJF48IzJvQ,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
33Yx4cpIPS32Bbvm2Aeo0g,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oaakO-X7uOXNxqsxjDSKfg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uCoNIQty4nPrhn_WHo110A,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qXFAEWRjEgXO3RXOzMAjBg,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
s0klhdxcAab0yEWw2Uuimw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8t80-omyflkywRfu9LPh6g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L5RqnvOXfdbkkQyEPAOqsg,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
xfwRO04KbAPw_zRotCfWQQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
u7-9OD_9qc6PDYlMk0-VcA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VULvBdiunj7HSycDBqmakw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
lRjt0jii_pyhSH8Z3E7EmQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
9Bnc9YP0n5cR57xkP6fQmQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nQeAnwwJmfoyH8k4kSfqaQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DTtIi7avC0Ed-tMZAAx4wA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
EppRsj7YUChmu9rXb38LKg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m19xUciXTS5zcjkYiy4xUQ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gGeVLZ9j_wAYKbaqgnKSJA,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
TWNjTof9SeYi3I-x53MpGg,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
w2Z7GJjCYVL6JKJEQ9UgYw,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
D7uAJToqGk1hQxfZDO5ijg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WHq-tdPQ9-6WAgWwbUhgHg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uxWyJozmg36_EddkdceiSw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sTdSgE0MpNP-ihaSYs4IHw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
G90_hrydwP7mZEbehciP7g,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Uq9HDxWQLV3O0K6Rrlk64Q,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5VMajxduxfLPSyQkVFKESg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_LYz2vdGyXsV-8b-_T47ag,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
_oBxfuBd2qDEWaYsdvP_dg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0ayh3LxJwSbJEOlBCx9APA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
PaLcd9gO8wJyix-L9vjHZw,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
TsmBNiwMMeb8aRrZs00JBA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
C0a4YXdOTlaVIa9mzT7VEQ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
U87W6T9vjwWnp28Zjnn4pQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RD83slMtxNqRZ1cIe6b4Ng,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RhuMVpo6iqdE8PBv0HcX5w,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
NK-8zniVfA21IQoQCynrDg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cQk8pgpxC-9MzFJS7Zo45w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40VsC3U_JLufzJ6b5GhXTg,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
Z6DfLcBqRwFv86u-ddVYDQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
kAXwEMkpcKMObw45QJGqnw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rXLHlQP_ogFsa1JhHLhkEg,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
QzVma33C7UihhDKzOm6EDA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
d3fTw1F1TLAQ97w36JYi-g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBfJ4HBd-uCM1_0PdDfsDA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1mdFPa5DNCwhM7QGfypuyA,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
jphuU3ttPugYr0lTBxtp_A,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ILoDsxtqtLU2oTMaf_laGQ,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
zOCdVUKUN3b-obT67Qjyww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_LsGlbpybDbENusCXuEpyQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0xZBB7-oBEiAf_IdqpFWw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Hk8Wt4RqZYLa6jD0qZM_lw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WP7xXx3AnBP0o-NVK5omoQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ymbxezwhkf8-8sDWUWOScQ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zHzW66E12sDnMjETbehD6w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cdacUBBL2tDbDnB1EfhpQw,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
53YGfwmbW73JhFiemNeyzQ,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
d-_ZMeph2MIsCOEhKCkTbA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
iG7KoDGVWVc7KOhN6RG31g,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
2DOJ2GyphXQf_f3OKJEPzw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
waJ2o0riNU8HboKrwV6vEQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
qJlrHs5iyFOLA7Wly-M0pg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4GHQTB-G0R2Geov298GLw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GM4-aWjgQjxN8sOwff7Ufw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sb3xeEYG-uEEWcWqsLTZUA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
UScgPn6pIHuOmQJTsZQIOg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
m7cT_avH6bvwUz4f1VgZUA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
RW0cELoDiJ-DkQntO3w4LQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z4Z8xVdlYgqfB4571Bg7fA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d6eqlH4tKE2VmiTPN6TOEw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
iH_M6BQkAPM7kz3_vJ79RQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cgFiAUsYCiw9RBX4SgkZUA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
qyNtVViurIcChc35mfYIEw,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
4Lqr7bE-ZI2uG7u02V4QJA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
P0fdd-AyeJMcCD6PYT30WQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
-yxfBYGB6SEqszmxJxd97A,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HyfFenprdpIA4rmKu6DW3g,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LU0HLP1acjTO1fyjEigbpw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hCxNymBRhx7eQZdxGCjvXQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
JrIhyj-e3n77LeIOeErBJA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
b6ZagkhPwEwQCDBB7KkVPA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NjPSo2gRUNEsBfHYuoda9Q,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
jR7rDinCcHNZxl4jA0iKJQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
_b9r3punxdaieKCGsIoS3w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
QiNZaRZ5RmCfYiBgk3ApEQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71jwNmlPbJsPZJWAdmj7ig,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lxfalv_k7V8X-ESUS34HuA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
oIbGChLV60ay73Vqvd5BiA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-zcZNlO0JwZHppan8rGkBQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fklm4Zi7nloG1SfLpnmEkA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
V8jMEIQ7oGK-vKyg0FiTCA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LXvueihSmsfvlCHkrz8gLw,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
ZA7GsC5JNswGGXSjsGwUug,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TMhHqj5KnkxOBR9vdM84qg,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
gDpaJNo0-DX7ue0UEfjYug,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7u55OIKwMmnWGnobEEUNvg,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
8vX5suuqyXoCqbhG8BZwgg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
oIU_awAiDThL0Xz0iGD5TA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
MPyxaNVuWlAQqJ0iKV5rQw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
rm2OnyNDnlWkSNUSxETsGg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kZWtP7HMRmCtWobW1_uvUQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
E3RjJH45EX6rHYDs0TYSRA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
AumuGuTg3HqvtwbLPi-ZCg,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
rwgU2XEFJ7nyCHvUnEC5ww,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7cP7WFmWiTVh-raIL3N_Vw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
b9dv7Q0A8XcJ44zzTDJeYw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
eTbtfgUtfewdncgVf2CbWw,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rua7dvP6-SUXL4N8RTY--A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bcW-OuYklAXeEZWBgc7TaA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HQFscafV3wi5z4yOKdUGRg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LdI-fcJDXGE7ns_jwWY2ow,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4nWKKGZGFc4nWUbJTunMAw,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
b1aTHVkqCa4kZITbu9khtA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
mzbQCUmd135tsNW6hY3G6A,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
8zL3V6rmFKBess3bxPLAoQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gn7bMxhZgY0bivsthvJWJQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fo5O94HccxE4PvMQf-G_vQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
m892tIZECgluvVNsfcXjfQ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lzS66BeoLL0GRn1KrlmmFg,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
3YrW77yHkp3JIyTGYCS_Nw,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
_zrSQdISpB_qry9tb098rw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
zBacxYJdcxmJETelXMt9aw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MXqmV0513hptrtjihDdf3Q,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RDX_MLThtKVPb22TvJh9rQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4Iqcne2F4qY8lahrPA81rA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
V3djRRU0eJcyI5lZ6Tw6RQ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
a0TcvyseEbwRaKl-I3DPoQ,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
LfqLGgiOzVd21muP99BKUQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qHjUo2foq-IXF6Tk1Iz3WQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
GikgHUUW1L7Nut6Xp0PaTw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8zTes4kUSoM161AD7G6DsQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tvJVNWjgAoFuyXLDElNM_w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3TBKPNI-oNbGnC2VB27-qg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fYE54FZCIFYYdFs-AkqRuw,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
DfECo0OSJvXZbLKjZU9Ncg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
e3izESeW0BUx0s96FdSLag,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
R1RjCYfRZm9inTDQVVpUGQ,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
whJLVLRto7nVjmwk_XBV3g,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
v7pdhN99iD4cphcb-6JHVQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4h8_u6Fqm3JvUEq8ctWf-A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3q5THOSYu39imB8tGaieCQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FqzgT9Y-Yu7jiWdHnGW-kQ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dVAurLD1bBIi9IvuMFoL5g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wE_exQZBL8sMy2DilI5qAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W_DMoZNrcv9cfYuadwNMmQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HsAYzU2-Z_vZAaRqHbcP8g,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
A-wbnt6g19IWirBswkzsig,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EYklOu8eHVlJ7SNeRiNfSA,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
omxi9nCCCM9OXVGsQQ1L5w,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
PiDKW4Tqn98_D8WUcBQZow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KwGQqUCpHHhOhVqyOL2QTA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_SWb6l-M_ohosfSmet3e1w,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hsOnzcy8mFbUvIWFC1agoQ,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
RchLlXNv3HI0XCqUM8ejxA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
dpwiGCOjTQC6WBWMJJGB9Q,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
LbLVO7yqAJGEQ1nK6rEvHA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
WS1XuIez_2KP-3RJD-r9kg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wLf2cuW-Duru3stafucGZg,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
XInU2SUuNK-IgnT-sEIvGA,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
kFmud3f8H8GSO8eeHDNfrA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7H0nbExftMZlpZDXm0QrBw,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
83DsSlg-swjLzmZnUzq2UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b4hI0x_vgagZyF_D-OqCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xdv2kvaZodkWvTSV6pSSpA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
W7xb2iS4cYL14Yi5LOGSkA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noLH_u4MJzfXYYHqcByjnA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Lnzndd6xVBEB8qfveCM2dA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1we3mDehB1V7IYX9hIoeTQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-ypSXxstO11bNUl2Lhf5KQ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oXKPSI-RUqOvmuSCh_DEQQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERgRiC6UDxwSHSynlvmJtQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WEKQZap6YHcU25b6kIypNg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ilJiRYZgxjrEu2iexKu-pQ,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
rpjwmrKICOA6BCdZfK7p-w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oerixQiFOO0rzaPkjkDNTA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8-HkVgPClpSli0ug3Uk-sQ,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
AY1a1XwfjJo_178MRUAsnQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
yDG1pryyHScHpSas70D7lQ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77tMP3nG9TH0rrhf6G4g6A,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M8b-avmzftEOa5nNjrnbqw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gVYju3XRcO1R4aNk7SZJcA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
XDYnLQC8ViZejuCDp4eCwg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UzL9TyWtUsHrNT5sRZYwiw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ypxdw4etbusoInHOwwIjRw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ROlYDMi1U3LaHStmuELRxQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
o9nCXNC14VScabiy2bftgw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gj0TXVTQzU8xn6Atx7IYwA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cXx-fHY11Se8rFHkkUeaUg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vWnlScr9y2F6_ctDJZ6XLg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dp0unqYxrYzvfaMVVmk6mw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jiQwNP0HovE-NZB-plOWxA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
-WZ3MCw4wOOnEJyHXw0kAg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niPFXq4r2mc0zFlOpWV3Eg,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
uhzZM-WwNsaVuvGRjv3mXw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
